isGranular,dataGranularityL1,dataGranularityL2,dataGranularityL3,dataGranularityL4,runtTimeVersion,observationID,obsGroupID,PK_ID,Source
Y,Belgium,Brussels,0% - 410%,0% - 500%,202506030529,18,217,18_217_2,Business Input
Y,Belgium,Brussels,0% - 410%,0% - 500%,202506030529,19,217,19_217_2,Business Input
Y,Belgium,Brussels,0% - 410%,0% - 500%,202506030529,20,217,20_217_2,Business Input
Y,Belgium,Brussels,0% - 410%,0% - 500%,202506030529,21,217,21_217_2,Business Input
Y,Belgium,Brussels,0% - 410%,0% - 500%,202506030529,22,217,22_217_2,Business Input
Y,Belgium,Brussels,0% - 410%,0% - 500%,202506030529,23,217,23_217_2,Business Input
Y,Belgium,Brussels,0% - 410%,0% - 500%,202506030529,24,217,24_217_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,1,218,1_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,2,218,2_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,3,218,3_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,4,218,4_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,5,218,5_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,6,218,6_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,7,218,7_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,8,218,8_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,9,218,9_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,10,218,10_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,11,218,11_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,12,218,12_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,13,218,13_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,14,218,14_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,15,218,15_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,16,218,16_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,17,218,17_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,18,218,18_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,19,218,19_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,20,218,20_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,21,218,21_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,22,218,22_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,23,218,23_218_2,Business Input
Y,Belgium,Brussels,0% - 460%,0% - 500%,202506030529,24,218,24_218_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,1,219,1_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,2,219,2_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,3,219,3_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,4,219,4_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,5,219,5_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,6,219,6_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,7,219,7_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,8,219,8_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,9,219,9_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,10,219,10_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,11,219,11_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,12,219,12_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,13,219,13_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,14,219,14_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,15,219,15_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,16,219,16_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,17,219,17_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,18,219,18_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,19,219,19_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,20,219,20_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,21,219,21_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,22,219,22_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,23,219,23_219_2,Business Input
Y,Belgium,Brussels,0% - 070%,0% - 100%,202506030529,24,219,24_219_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,1,220,1_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,2,220,2_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,3,220,3_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,4,220,4_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,5,220,5_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,6,220,6_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,7,220,7_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,8,220,8_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,9,220,9_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,10,220,10_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,11,220,11_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,12,220,12_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,13,220,13_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,14,220,14_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,15,220,15_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,16,220,16_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,17,220,17_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,18,220,18_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,19,220,19_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,20,220,20_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,21,220,21_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,22,220,22_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,23,220,23_220_2,Business Input
Y,Belgium,Brussels,0% - 240%,0% - 300%,202506030529,24,220,24_220_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,1,221,1_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,2,221,2_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,3,221,3_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,4,221,4_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,5,221,5_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,6,221,6_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,7,221,7_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,8,221,8_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,9,221,9_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,10,221,10_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,11,221,11_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,12,221,12_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,13,221,13_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,14,221,14_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,15,221,15_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,16,221,16_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,17,221,17_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,18,221,18_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,19,221,19_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,20,221,20_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,21,221,21_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,22,221,22_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,23,221,23_221_2,Business Input
Y,Belgium,Brussels,0% - 480%,0% - 500%,202506030529,24,221,24_221_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,1,222,1_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,2,222,2_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,3,222,3_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,4,222,4_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,5,222,5_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,6,222,6_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,7,222,7_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,8,222,8_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,9,222,9_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,10,222,10_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,11,222,11_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,12,222,12_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,13,222,13_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,14,222,14_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,15,222,15_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,16,222,16_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,17,222,17_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,18,222,18_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,19,222,19_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,20,222,20_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,21,222,21_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,22,222,22_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,23,222,23_222_2,Business Input
Y,Belgium,Brussels,0% - 420%,0% - 500%,202506030529,24,222,24_222_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,1,223,1_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,2,223,2_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,3,223,3_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,4,223,4_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,5,223,5_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,6,223,6_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,7,223,7_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,8,223,8_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,9,223,9_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,10,223,10_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,11,223,11_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,12,223,12_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,13,223,13_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,14,223,14_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,15,223,15_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,16,223,16_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,17,223,17_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,18,223,18_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,19,223,19_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,20,223,20_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,21,223,21_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,22,223,22_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,23,223,23_223_2,Business Input
Y,Belgium,Brussels,0% - 060%,0% - 100%,202506030529,24,223,24_223_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,1,224,1_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,2,224,2_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,3,224,3_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,4,224,4_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,5,224,5_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,6,224,6_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,7,224,7_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,8,224,8_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,9,224,9_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,10,224,10_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,11,224,11_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,12,224,12_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,13,224,13_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,14,224,14_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,15,224,15_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,16,224,16_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,17,224,17_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,18,224,18_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,19,224,19_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,20,224,20_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,21,224,21_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,22,224,22_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,23,224,23_224_2,Business Input
Y,Belgium,Brussels,0% - 380%,0% - 400%,202506030529,24,224,24_224_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,1,225,1_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,2,225,2_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,3,225,3_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,4,225,4_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,5,225,5_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,6,225,6_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,7,225,7_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,8,225,8_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,9,225,9_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,10,225,10_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,11,225,11_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,12,225,12_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,13,225,13_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,14,225,14_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,15,225,15_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,16,225,16_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,17,225,17_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,18,225,18_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,19,225,19_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,20,225,20_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,21,225,21_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,22,225,22_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,23,225,23_225_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,24,225,24_225_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,1,226,1_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,2,226,2_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,3,226,3_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,4,226,4_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,5,226,5_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,6,226,6_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,7,226,7_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,8,226,8_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,9,226,9_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,10,226,10_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,11,226,11_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,12,226,12_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,13,226,13_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,14,226,14_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,15,226,15_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,16,226,16_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,17,226,17_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,18,226,18_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,19,226,19_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,20,226,20_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,21,226,21_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,22,226,22_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,23,226,23_226_2,Business Input
Y,Belgium,Brussels,0% - 040%,0% - 100%,202506030529,24,226,24_226_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,1,227,1_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,2,227,2_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,3,227,3_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,4,227,4_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,5,227,5_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,6,227,6_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,7,227,7_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,8,227,8_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,9,227,9_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,10,227,10_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,11,227,11_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,12,227,12_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,13,227,13_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,14,227,14_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,15,227,15_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,16,227,16_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,17,227,17_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,18,227,18_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,19,227,19_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,20,227,20_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,21,227,21_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,22,227,22_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,23,227,23_227_2,Business Input
Y,Belgium,Brussels,0% - 010%,0% - 100%,202506030529,24,227,24_227_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,1,228,1_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,2,228,2_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,3,228,3_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,4,228,4_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,5,228,5_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,6,228,6_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,7,228,7_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,8,228,8_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,9,228,9_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,10,228,10_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,11,228,11_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,12,228,12_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,13,228,13_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,14,228,14_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,15,228,15_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,16,228,16_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,17,228,17_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,18,228,18_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,19,228,19_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,20,228,20_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,21,228,21_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,22,228,22_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,23,228,23_228_2,Business Input
Y,Belgium,Brussels,0% - 340%,0% - 400%,202506030529,24,228,24_228_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,1,229,1_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,2,229,2_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,3,229,3_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,4,229,4_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,5,229,5_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,6,229,6_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,7,229,7_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,8,229,8_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,9,229,9_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,10,229,10_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,11,229,11_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,12,229,12_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,13,229,13_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,14,229,14_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,15,229,15_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,16,229,16_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,17,229,17_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,18,229,18_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,19,229,19_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,20,229,20_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,21,229,21_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,22,229,22_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,23,229,23_229_2,Business Input
Y,Belgium,Brussels,0% - 300%,0% - 300%,202506030529,24,229,24_229_2,Business Input
Y,Belgium,Brussels,0% - 230%,0% - 300%,202506030529,1,230,1_230_2,Business Input
