isGranular,dataGranularityL1,dataGranularityL2,dataGranularityL3,dataGranularityL4,runtTimeVersion,observationID,obsGroupID,PK_ID,Source
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,2,5,2_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,3,5,3_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,4,5,4_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,5,5,5_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,6,5,6_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,7,5,7_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,8,5,8_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,9,5,9_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,10,5,10_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,11,5,11_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,12,5,12_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,13,5,13_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,14,5,14_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,15,5,15_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,16,5,16_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,17,5,17_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,18,5,18_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,19,5,19_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,20,5,20_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,21,5,21_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,22,5,22_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,23,5,23_5_5,Business Input
Y,Spain,Barcelona,9) 160%,0% - 200%,202506081933,24,5,24_5_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,1,6,1_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,2,6,2_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,3,6,3_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,4,6,4_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,5,6,5_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,6,6,6_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,7,6,7_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,8,6,8_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,9,6,9_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,10,6,10_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,11,6,11_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,12,6,12_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,13,6,13_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,14,6,14_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,15,6,15_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,16,6,16_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,17,6,17_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,18,6,18_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,19,6,19_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,20,6,20_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,21,6,21_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,22,6,22_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,23,6,23_6_5,Business Input
Y,Spain,Barcelona,6) 100%,0% - 200%,202506081933,24,6,24_6_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,1,7,1_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,2,7,2_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,3,7,3_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,4,7,4_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,5,7,5_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,6,7,6_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,7,7,7_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,8,7,8_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,9,7,9_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,10,7,10_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,11,7,11_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,12,7,12_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,13,7,13_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,14,7,14_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,15,7,15_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,16,7,16_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,17,7,17_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,18,7,18_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,19,7,19_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,20,7,20_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,21,7,21_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,22,7,22_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,23,7,23_7_5,Business Input
Y,Spain,Barcelona,4) 60%,0% - 100%,202506081933,24,7,24_7_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,1,8,1_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,2,8,2_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,3,8,3_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,4,8,4_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,5,8,5_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,6,8,6_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,7,8,7_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,8,8,8_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,9,8,9_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,10,8,10_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,11,8,11_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,12,8,12_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,13,8,13_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,14,8,14_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,15,8,15_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,16,8,16_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,17,8,17_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,18,8,18_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,19,8,19_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,20,8,20_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,21,8,21_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,22,8,22_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,23,8,23_8_5,Business Input
Y,Belgium,Brussels,7) 120%,0% - 200%,202506081933,24,8,24_8_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,1,9,1_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,2,9,2_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,3,9,3_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,4,9,4_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,5,9,5_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,6,9,6_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,7,9,7_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,8,9,8_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,9,9,9_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,10,9,10_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,11,9,11_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,12,9,12_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,13,9,13_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,14,9,14_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,15,9,15_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,16,9,16_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,17,9,17_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,18,9,18_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,19,9,19_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,20,9,20_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,21,9,21_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,22,9,22_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,23,9,23_9_5,Business Input
Y,Belgium,Brussels,6) 100%,0% - 200%,202506081933,24,9,24_9_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,1,10,1_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,2,10,2_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,3,10,3_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,4,10,4_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,5,10,5_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,6,10,6_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,7,10,7_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,8,10,8_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,9,10,9_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,10,10,10_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,11,10,11_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,12,10,12_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,13,10,13_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,14,10,14_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,15,10,15_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,16,10,16_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,17,10,17_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,18,10,18_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,19,10,19_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,20,10,20_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,21,10,21_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,22,10,22_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,23,10,23_10_5,Business Input
Y,Spain,Barcelona,2) 20%,0% - 100%,202506081933,24,10,24_10_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,1,11,1_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,2,11,2_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,3,11,3_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,4,11,4_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,5,11,5_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,6,11,6_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,7,11,7_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,8,11,8_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,9,11,9_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,10,11,10_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,11,11,11_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,12,11,12_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,13,11,13_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,14,11,14_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,15,11,15_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,16,11,16_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,17,11,17_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,18,11,18_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,19,11,19_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,20,11,20_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,21,11,21_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,22,11,22_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,23,11,23_11_5,Business Input
Y,Spain,Barcelona,5) 80%,0% - 100%,202506081933,24,11,24_11_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,1,12,1_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,2,12,2_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,3,12,3_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,4,12,4_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,5,12,5_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,6,12,6_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,7,12,7_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,8,12,8_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,9,12,9_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,10,12,10_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,11,12,11_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,12,12,12_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,13,12,13_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,14,12,14_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,15,12,15_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,16,12,16_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,17,12,17_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,18,12,18_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,19,12,19_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,20,12,20_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,21,12,21_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,22,12,22_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,23,12,23_12_5,Business Input
Y,Belgium,Brussels,4) 60%,0% - 100%,202506081933,24,12,24_12_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,1,13,1_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,2,13,2_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,3,13,3_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,4,13,4_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,5,13,5_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,6,13,6_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,7,13,7_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,8,13,8_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,9,13,9_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,10,13,10_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,11,13,11_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,12,13,12_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,13,13,13_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,14,13,14_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,15,13,15_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,16,13,16_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,17,13,17_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,18,13,18_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,19,13,19_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,20,13,20_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,21,13,21_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,22,13,22_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,23,13,23_13_5,Business Input
Y,Belgium,Brussels,3) 40%,0% - 100%,202506081933,24,13,24_13_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,1,14,1_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,2,14,2_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,3,14,3_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,4,14,4_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,5,14,5_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,6,14,6_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,7,14,7_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,8,14,8_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,9,14,9_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,10,14,10_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,11,14,11_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,12,14,12_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,13,14,13_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,14,14,14_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,15,14,15_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,16,14,16_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,17,14,17_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,18,14,18_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,19,14,19_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,20,14,20_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,21,14,21_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,22,14,22_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,23,14,23_14_5,Business Input
Y,Belgium,Brussels,1) 0%,0% - 100%,202506081933,24,14,24_14_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,1,15,1_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,2,15,2_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,3,15,3_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,4,15,4_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,5,15,5_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,6,15,6_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,7,15,7_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,8,15,8_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,9,15,9_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,10,15,10_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,11,15,11_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,12,15,12_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,13,15,13_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,14,15,14_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,15,15,15_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,16,15,16_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,17,15,17_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,18,15,18_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,19,15,19_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,20,15,20_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,21,15,21_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,22,15,22_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,23,15,23_15_5,Business Input
Y,Belgium,Brussels,5) 80%,0% - 100%,202506081933,24,15,24_15_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,1,16,1_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,2,16,2_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,3,16,3_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,4,16,4_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,5,16,5_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,6,16,6_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,7,16,7_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,8,16,8_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,9,16,9_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,10,16,10_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,11,16,11_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,12,16,12_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,13,16,13_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,14,16,14_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,15,16,15_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,16,16,16_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,17,16,17_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,18,16,18_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,19,16,19_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,20,16,20_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,21,16,21_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,22,16,22_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,23,16,23_16_5,Business Input
Y,Spain,Barcelona,10) 180%,0% - 200%,202506081933,24,16,24_16_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,1,17,1_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,2,17,2_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,3,17,3_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,4,17,4_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,5,17,5_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,6,17,6_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,7,17,7_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,8,17,8_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,9,17,9_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,10,17,10_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,11,17,11_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,12,17,12_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,13,17,13_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,14,17,14_17_5,Business Input
Y,Spain,Barcelona,3) 40%,0% - 100%,202506081933,15,17,15_17_5,Business Input
