periodID,costInput,costDriverInput,costActivity,DataGranularityL1,DataGranularityL2,DataGranularityL3,DataGranularityL4,FlagColumn,runtTimeVersion,scenarioID
202311,1887525.308,1740557.016,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202312,1937734.247,1834171.013,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202405,1729108.971,1445191.552,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202406,1889654.101,1744526.126,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202411,1855093.448,1680088.181,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202412,1936934.224,1832679.378,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202505,1933440.052,1826164.535,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202506,1960644.243,1876886.44,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202311,1915531.223,1740557.016,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202312,2055782.979,1834171.013,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202405,1791118.103,1445191.552,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202406,2048716.18,1744526.126,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202411,1927181.339,1680088.181,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202412,1976251.8,1832679.378,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202505,1943234.505,1826164.535,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202506,1980777.232,1876886.44,Route 002,Belgium,Brussels,2) 20%,0% - 100%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202311,1896860.613,1740557.016,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202312,2183669.106,1834171.013,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202405,1783366.962,1445191.552,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202406,2217134.852,1744526.126,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202411,1963225.285,1680088.181,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202412,1946763.618,1832679.378,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202505,2119534.648,1826164.535,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202506,2172040.623,1876886.44,Route 003,Belgium,Brussels,3) 40%,0% - 100%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202311,1980878.358,1740557.016,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202312,1947571.642,1834171.013,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202405,1798869.245,1445191.552,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202406,2095499.144,1744526.126,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202411,2251576.848,1680088.181,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202412,2261304.229,1832679.378,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202505,2472134.934,1826164.535,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202506,2383437.003,1876886.44,Route 004,Belgium,Brussels,4) 60%,0% - 100%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202311,2438308.3,1740557.016,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202312,2183669.106,1834171.013,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202405,2023652.351,1445191.552,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202406,2460406.267,1744526.126,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202411,2026302.189,1680088.181,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202412,1986081.194,1832679.378,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202505,2619051.719,1826164.535,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202506,1970710.737,1876886.44,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202311,2232931.591,1740557.016,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202312,1977083.825,1834171.013,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202405,1969394.36,1445191.552,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202406,2460406.267,1744526.126,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202411,2657071.233,1680088.181,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202412,2723285.752,1832679.378,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202505,2628846.172,1826164.535,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202506,2876695.224,1876886.44,Route 006,Belgium,Brussels,6) 100%,0% - 200%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202311,2914408.853,1740557.016,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202312,2016433.402,1834171.013,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202405,1891882.944,1445191.552,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202406,2619468.345,1744526.126,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202411,2666082.22,1680088.181,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202412,2015569.377,1832679.378,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202505,3050007.624,1826164.535,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202506,2906894.707,1876886.44,Route 007,Belgium,Brussels,7) 120%,0% - 200%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202311,3007761.902,1740557.016,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202312,1937734.247,1834171.013,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202405,2457716.279,1445191.552,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202406,2834669.982,1744526.126,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202411,2738170.11,1680088.181,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202412,2860897.269,1832679.378,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202505,3079390.981,1826164.535,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202506,3178690.053,1876886.44,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202311,2540996.655,1740557.016,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202312,2754237.977,1834171.013,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202405,2791015.366,1445191.552,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202406,2722390.867,1744526.126,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202411,3161686.469,1680088.181,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202412,2870726.663,1832679.378,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202505,3079390.981,1826164.535,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202506,2564633.901,1876886.44,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Valid,202506081933,5
202307,1869430.584,1706819.607,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202308,1844246.334,1659863.859,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202309,1749444.407,1483106.741,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202310,1949199.523,1855547.889,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202311,2914408.853,1740557.016,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202312,1967246.43,1834171.013,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202401,1827475.751,1628595.298,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202402,1825996.954,1625838.098,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202403,1821999.638,1618385.147,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202404,2006828.952,1962997.305,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202405,3015798.472,1445191.552,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202406,2741104.053,1744526.126,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202407,1874984.203,1717174.267,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202408,1831592.734,1636271.365,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202409,1715099.914,1419071.824,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202410,1852318.939,1674915.14,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202411,2233554.875,1680088.181,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202412,2074545.741,1832679.378,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202501,1788221.986,1555407.098,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202502,1837903.64,1648037.979,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202503,1894565.256,1753682.919,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202504,1884521.855,1734957.112,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202505,2609257.267,1826164.535,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202506,3490751.376,1876886.44,Route 010,Belgium,Brussels,10) 180%,0% - 200%,Valid,202506081933,5
202307,1869430.584,1706819.607,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202308,1844246.334,1659863.859,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202309,1749444.407,1483106.741,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202310,2903194.337,1855547.889,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202311,2841520.122,1740557.016,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202312,2891729.061,1834171.013,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202401,1827475.751,1628595.298,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202402,1825996.954,1625838.098,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202403,1821999.638,1618385.147,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202404,2960823.765,1962997.305,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202405,3637098.598,1445191.552,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202406,2843648.915,1744526.126,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202407,1874984.203,1717174.267,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202408,1831592.734,1636271.365,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202409,1715099.914,1419071.824,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202410,1852318.939,1674915.14,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202411,1855093.448,1680088.181,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202412,2890929.037,1832679.378,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202501,3696211.614,1555407.098,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202502,4699888.082,1648037.979,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
202503,4756549.698,1753682.919,HUB 001,Spain,Barcelona,1) 0%,0% - 100%,Valid,202506081933,5
